Gene	Correlation	Labels	dot	class
ENSG00000287118.1	0.094121361			
ENSG00000268333.1	0.094116978			
ENSG00000254255.1	0.094110051			
ENSG00000225108.1	0.09409435			
ENSG00000265798.6	0.094089953			
ENSG00000275765.5	0.094083271			
ENSG00000271898.1	0.09407764			
ENSG00000262529.1	0.094076949			
ENSG00000255387.1	0.094073983			
ENSG00000266150.1	0.094066115			
ENSG00000280438.1	0.094054808			
ENSG00000210678.1	0.094054531			
ENSG00000283213.1	0.094023575			
ENSG00000244137.1	0.09402279			
ENSG00000149435.12	0.093995604			
ENSG00000274594.1	0.093975587			
ENSG00000231290.6	0.093963838			
ENSG00000178947.9	0.093960787			
ENSG00000179314.14	0.093960334			
ENSG00000263838.1	0.093959206			
ENSG00000277241.1	0.093928703			
ENSG00000251722.1	0.093928413			
ENSG00000265462.1	0.093919937			
ENSG00000272729.1	0.093919746			
ENSG00000273648.1	0.093917353			
ENSG00000287462.1	0.093914159			
ENSG00000237063.1	0.093912666			
ENSG00000160870.15	0.093911333			
ENSG00000253448.1	0.093909244			
ENSG00000264274.1	0.093899734			
ENSG00000222445.1	0.093896632			
ENSG00000230646.1	0.093871372			
ENSG00000279125.1	0.093868575			
ENSG00000216937.13	0.093858623			
ENSG00000215210.3	0.093857816			
ENSG00000199335.1	0.093849658			
ENSG00000201358.1	0.093849131			
ENSG00000287167.1	0.093835022			
ENSG00000152380.10	0.09382391			
ENSG00000248107.2	0.093814789			
ENSG00000279853.1	0.093800891			
ENSG00000239590.1	0.093784601			
ENSG00000279520.1	0.093776444			
ENSG00000206932.1	0.093773234			
ENSG00000184481.17	0.093772743			
ENSG00000201806.1	0.093762462			
ENSG00000121075.11	0.093757794			
ENSG00000225350.1	0.093754008			
ENSG00000273540.4	0.093748107			
ENSG00000231163.6	0.093744466			
ENSG00000261150.3	0.093735947			
ENSG00000117153.16	0.093711402			
ENSG00000231137.1	0.09370506			
ENSG00000249850.1	0.093695087			
ENSG00000186051.7	0.093691964			
ENSG00000152315.5	0.093687195			
ENSG00000197965.12	0.093683375			
ENSG00000196979.1	0.093673165			
ENSG00000207142.1	0.093667487			
ENSG00000173966.7	0.093644112			
ENSG00000182985.18	0.093637246			
ENSG00000146243.14	0.093636815			
ENSG00000123505.19	0.093630343			
ENSG00000131634.14	0.093604208			
ENSG00000169413.3	0.09360387			
ENSG00000170236.16	0.09359878			
ENSG00000258796.1	0.093594084			
ENSG00000169903.7	0.093589289			
ENSG00000286916.1	0.093588428			
ENSG00000228695.10	0.093587634			
ENSG00000199677.1	0.093580588			
ENSG00000230156.3	0.093573224			
ENSG00000226705.1	0.093570624			
ENSG00000201209.1	0.093565898			
ENSG00000184906.11	0.093562526			
ENSG00000230536.1	0.093558176			
ENSG00000237832.1	0.093540528			
ENSG00000235907.2	0.093536381			
ENSG00000136518.17	0.093533994			
ENSG00000228766.3	0.093533859			
ENSG00000244033.3	0.09353003			
ENSG00000185222.10	0.093528956			
ENSG00000234993.1	0.093526538			
ENSG00000261247.1	0.093520712			
ENSG00000211788.2	0.093512396			
ENSG00000257545.5	0.093488064			
ENSG00000182783.5	0.093480936			
ENSG00000218872.1	0.093478107			
ENSG00000287814.1	0.093465545			
ENSG00000222778.1	0.093464135			
ENSG00000259756.1	0.093463805			
ENSG00000269487.1	0.093463207			
ENSG00000243033.2	0.093455971			
ENSG00000152785.8	0.093445863			
ENSG00000173369.17	0.093437056			
ENSG00000168122.4	0.093434853			
ENSG00000164096.13	0.093431358			
ENSG00000253359.1	0.093423894			
ENSG00000218813.1	0.093416494			
ENSG00000207590.1	0.093409563			
ENSG00000252514.1	0.093409198			
ENSG00000277737.3	0.093403731			
ENSG00000264968.1	0.093395849			
ENSG00000225203.2	0.09338656			
ENSG00000146856.14	0.093372022			
ENSG00000254396.1	0.093367719			
ENSG00000068781.21	0.093357205			
ENSG00000287000.1	0.093336048			
ENSG00000272763.1	0.093329275			
ENSG00000267651.1	0.093323124			
ENSG00000223188.1	0.093322737			
ENSG00000207595.1	0.093322276			
ENSG00000255342.1	0.093307584			
ENSG00000288162.1	0.093297049			
ENSG00000218153.2	0.093292643			
ENSG00000263389.1	0.09329221			
ENSG00000240534.1	0.093286268			
ENSG00000182366.10	0.093285247			
ENSG00000260403.1	0.093271963			
ENSG00000286176.2	0.093260863			
ENSG00000235399.1	0.093260226			
ENSG00000264658.1	0.093257268			
ENSG00000280432.1	0.093248437			
ENSG00000135622.13	0.093237497			
ENSG00000151917.18	0.093230165			
ENSG00000109911.19	0.093229473			
ENSG00000112365.5	0.093228031			
ENSG00000258402.1	0.093221101			
ENSG00000219814.2	0.093213188			
ENSG00000286240.1	0.093204286			
ENSG00000252707.1	0.093195924			
ENSG00000231763.1	0.093191103			
ENSG00000279901.1	0.093176685			
ENSG00000089225.20	0.093175562			
ENSG00000230056.1	0.093170683			
ENSG00000270114.1	0.09316638			
ENSG00000266524.3	0.09316518			
ENSG00000265752.3	0.093162183			
ENSG00000286813.1	0.093139915			
ENSG00000286869.1	0.093136279			
ENSG00000286865.1	0.093135624			
ENSG00000283427.1	0.093134484			
ENSG00000227101.2	0.093133619			
ENSG00000283033.1	0.093128681			
ENSG00000201847.1	0.093125305			
ENSG00000243845.3	0.093122813			
ENSG00000260037.5	0.093112721			
ENSG00000234184.6	0.093110351			
ENSG00000180846.8	0.093105211			
ENSG00000213071.11	0.093104572			
ENSG00000270356.1	0.093085679			
ENSG00000280092.1	0.093085484			
ENSG00000222845.1	0.093073502			
ENSG00000049192.15	0.093067372			
ENSG00000267253.1	0.093056638			
ENSG00000212411.1	0.093048132			
ENSG00000278875.1	0.093044965			
ENSG00000201607.1	0.093036797			
ENSG00000207317.1	0.093021087			
ENSG00000270429.1	0.093011089			
ENSG00000263978.1	0.093003469			
ENSG00000267316.5	0.093001744			
ENSG00000243005.3	0.092994993			
ENSG00000262048.1	0.092986483			
ENSG00000248779.1	0.092985408			
ENSG00000201291.1	0.092977927			
ENSG00000232775.6	0.092968623			
ENSG00000143458.12	0.092953988			
ENSG00000287370.1	0.092951173			
ENSG00000157335.21	0.092951088			
ENSG00000213110.2	0.092946517			
ENSG00000227268.5	0.092936683			
ENSG00000255446.1	0.092932088			
ENSG00000166501.14	0.092928864			
ENSG00000220868.2	0.092926872			
ENSG00000239856.3	0.092926785			
ENSG00000101680.15	0.092924364			
ENSG00000237307.2	0.092924008			
ENSG00000276997.4	0.092917618			
ENSG00000211590.1	0.092917567			
ENSG00000134001.15	0.092916624			
ENSG00000272686.1	0.09291644			
ENSG00000270809.1	0.09291298			
ENSG00000219302.2	0.092908008			
ENSG00000104237.11	0.09290063			
ENSG00000226994.9	0.092899257			
ENSG00000277795.1	0.092880672			
ENSG00000244657.1	0.092874581			
ENSG00000286187.1	0.092865239			
ENSG00000260123.2	0.092840861			
ENSG00000250229.1	0.092834254			
ENSG00000182986.14	0.092828242			
ENSG00000248202.2	0.092827258			
ENSG00000227288.3	0.092823983			
ENSG00000260802.1	0.092821177			
ENSG00000202601.4	0.092810631			
ENSG00000231426.7	0.092808157			
ENSG00000259636.1	0.092807906			
ENSG00000124356.16	0.092792235			
ENSG00000276248.1	0.092791167			
ENSG00000276168.1	0.092778228			
ENSG00000227473.1	0.092775529			
ENSG00000256694.1	0.09276385			
ENSG00000214820.3	0.09276032			
ENSG00000132874.15	0.092759138			
ENSG00000149968.12	0.092754062			
ENSG00000271052.1	0.092753512			
ENSG00000278901.1	0.092750333			
ENSG00000261349.1	0.09273179			
ENSG00000237141.1	0.092721152			
ENSG00000214976.2	0.092720478			
ENSG00000287807.1	0.092715185			
ENSG00000259478.2	0.092699058			
ENSG00000261489.1	0.092698736			
ENSG00000287920.1	0.092694419			
ENSG00000117560.8	0.092693323			
ENSG00000256915.2	0.092682933			
ENSG00000272249.1	0.092682136			
ENSG00000279283.1	0.092673409			
ENSG00000226383.7	0.092668647			
ENSG00000207177.1	0.092660711			
ENSG00000240095.1	0.092658136			
ENSG00000199460.2	0.092649131			
ENSG00000134324.12	0.092632183			
ENSG00000213513.3	0.092628656			
ENSG00000253439.1	0.092586945			
ENSG00000254819.2	0.092585257			
ENSG00000223500.1	0.092582446			
ENSG00000154589.7	0.092580959			
ENSG00000152942.19	0.092573684			
ENSG00000280693.2	0.092564032			
ENSG00000180251.5	0.092542152			
ENSG00000267304.1	0.092526731			
ENSG00000251427.1	0.092526122			
ENSG00000213519.2	0.092516164			
ENSG00000261320.1	0.0925031			
ENSG00000248221.1	0.092500642			
ENSG00000200888.1	0.092499046			
ENSG00000259183.1	0.092492031			
ENSG00000198099.9	0.092479505			
ENSG00000272631.1	0.092479336			
ENSG00000212024.2	0.092477527			
ENSG00000279002.1	0.092476359			
ENSG00000238013.1	0.092473821			
ENSG00000207789.1	0.092470897			
ENSG00000232803.1	0.092464925			
ENSG00000226409.3	0.092454339			
ENSG00000271415.1	0.092453074			
ENSG00000214676.4	0.092448303			
ENSG00000258719.1	0.092440784			
ENSG00000253372.5	0.092439182			
ENSG00000284709.1	0.09243588			
ENSG00000180245.7	0.092433208			
ENSG00000259232.2	0.092419275			
ENSG00000251441.3	0.092403778			
ENSG00000223598.1	0.092397353			
ENSG00000278877.1	0.09237116			
ENSG00000277591.1	0.092367909			
ENSG00000187605.15	0.092362062			
ENSG00000283317.1	0.092361946			
ENSG00000287010.1	0.092359525			
ENSG00000221771.1	0.092357511			
ENSG00000141736.14	0.092356778			
ENSG00000243574.2	0.092343693			
ENSG00000251866.1	0.092336476			
ENSG00000255157.1	0.092335923			
ENSG00000286857.1	0.092324174			
ENSG00000241243.3	0.092323887			
ENSG00000264529.1	0.092315418			
ENSG00000211851.1	0.092307447			
ENSG00000239586.1	0.092307354			
ENSG00000267098.2	0.092303003			
ENSG00000206585.1	0.092294753			
ENSG00000266401.2	0.092258504			
ENSG00000201423.1	0.092255103			
ENSG00000249977.1	0.092240959			
ENSG00000259538.1	0.092230589			
ENSG00000211801.3	0.092216581			
ENSG00000286694.1	0.092215062			
ENSG00000231858.5	0.092205321			
ENSG00000242236.2	0.092201969			
ENSG00000241397.1	0.092199549			
ENSG00000252908.1	0.092175683			
ENSG00000259474.1	0.092174427			
ENSG00000238719.1	0.092162494			
ENSG00000182625.3	0.092161777			
ENSG00000256084.1	0.092159015			
ENSG00000222985.1	0.092157059			
ENSG00000271079.1	0.09215442			
ENSG00000101266.19	0.092138558			
ENSG00000243104.1	0.092128594			
ENSG00000215796.3	0.092120392			
ENSG00000245522.2	0.092120182			
ENSG00000136155.17	0.092119561			
ENSG00000143479.17	0.09211697			
ENSG00000201180.1	0.092115336			
ENSG00000255409.1	0.092109798			
ENSG00000256452.1	0.092098889			
ENSG00000135960.10	0.092095273			
ENSG00000260392.6	0.092087082			
ENSG00000244358.1	0.092085959			
ENSG00000224274.1	0.092085202			
ENSG00000235066.7	0.092071701			
ENSG00000269514.3	0.092071294			
ENSG00000241787.1	0.092068206			
ENSG00000260690.1	0.092064016			
ENSG00000224155.2	0.092058802			
ENSG00000287974.1	0.092056999			
ENSG00000207251.1	0.092048688			
ENSG00000249729.2	0.092048302			
ENSG00000175489.10	0.092045262			
ENSG00000265094.1	0.092044944			
ENSG00000256771.4	0.092037608			
ENSG00000214671.4	0.092036939			
ENSG00000068615.19	0.09203517			
ENSG00000245532.9	0.092029939			
ENSG00000243621.1	0.092026582			
ENSG00000286891.1	0.092023325			
ENSG00000260305.1	0.092020275			
ENSG00000230831.1	0.092011469			
ENSG00000202517.1	0.092000202			
ENSG00000288637.1	0.091997892			
ENSG00000231187.3	0.09199203			
ENSG00000239923.3	0.091991884			
ENSG00000279164.1	0.091986746			
ENSG00000212710.5	0.09197574			
ENSG00000287881.1	0.091966806			
ENSG00000198791.12	0.091949407			
ENSG00000218069.2	0.091938792			
ENSG00000286405.1	0.091935225			
ENSG00000234187.1	0.091929322			
ENSG00000249547.1	0.091916903			
ENSG00000220377.1	0.091915051			
ENSG00000268355.1	0.091912441			
ENSG00000145681.11	0.091910772			
ENSG00000250886.1	0.091905733			
ENSG00000260520.1	0.091889401			
ENSG00000140538.16	0.091867459			
ENSG00000264192.1	0.091865649			
ENSG00000215218.4	0.091860174			
ENSG00000213866.3	0.091851775			
ENSG00000232709.1	0.091850773			
ENSG00000249089.1	0.091848983			
ENSG00000260798.1	0.091835941			
ENSG00000170615.15	0.091835817			
ENSG00000199566.1	0.091834474			
ENSG00000182934.12	0.091831385			
ENSG00000272021.1	0.091827021			
ENSG00000254582.1	0.091824519			
ENSG00000231969.2	0.091823873			
ENSG00000276213.1	0.091822911			
ENSG00000257037.1	0.091811382			
ENSG00000225858.1	0.09180332			
ENSG00000237992.3	0.091791807			
ENSG00000265345.1	0.091789254			
ENSG00000250084.1	0.09178773			
ENSG00000278234.1	0.091787546			
ENSG00000271447.6	0.091782765			
ENSG00000241939.3	0.091777818			
ENSG00000272046.1	0.091745514			
ENSG00000110900.16	0.091738341			
ENSG00000200008.1	0.091729538			
ENSG00000287032.1	0.091727563			
ENSG00000274472.1	0.091726809			
ENSG00000264301.1	0.091721448			
ENSG00000149269.10	0.091716627			
ENSG00000227193.2	0.091710767			
ENSG00000275392.1	0.091706796			
ENSG00000287875.1	0.091702743			
ENSG00000249478.1	0.091699756			
ENSG00000007314.12	0.091698236			
ENSG00000211697.4	0.091682391			
ENSG00000151704.16	0.091680976			
ENSG00000077044.11	0.091677775			
ENSG00000166860.3	0.091672265			
ENSG00000204990.3	0.091663248			
ENSG00000236769.3	0.091656594			
ENSG00000148660.20	0.091655434			
ENSG00000000938.13	0.091653484			
ENSG00000228366.1	0.091649118			
ENSG00000248803.1	0.09164612			
ENSG00000202000.1	0.091645652			
ENSG00000202081.1	0.091631461			
ENSG00000226263.1	0.091624707			
ENSG00000216998.1	0.091621151			
ENSG00000259211.1	0.091613909			
ENSG00000270344.3	0.091604258			
ENSG00000266146.1	0.091604235			
ENSG00000287303.1	0.091600961			
ENSG00000283142.1	0.091589951			
ENSG00000233877.2	0.091588118			
ENSG00000271022.1	0.091583289			
ENSG00000243905.3	0.091569146			
ENSG00000260743.1	0.091565326			
ENSG00000212719.13	0.091542963			
ENSG00000285216.1	0.091541813			
ENSG00000140391.15	0.091530601			
ENSG00000286216.1	0.091519892			
ENSG00000166938.13	0.091515172			
ENSG00000265590.10	0.091500317			
ENSG00000146966.13	0.091498806			
ENSG00000203876.10	0.091496871			
ENSG00000286803.1	0.091480879			
ENSG00000242280.1	0.091479737			
ENSG00000037965.6	0.091477636			
ENSG00000274620.1	0.091460818			
ENSG00000230438.7	0.091459226			
ENSG00000249553.1	0.091453508			
ENSG00000259591.2	0.091448966			
ENSG00000287766.1	0.09143735			
ENSG00000204054.14	0.091435606			
ENSG00000284676.1	0.091434949			
ENSG00000265538.1	0.091432623			
ENSG00000221933.3	0.091423789			
ENSG00000234750.1	0.091422233			
ENSG00000240568.1	0.091418985			
ENSG00000244326.3	0.091403785			
ENSG00000254750.1	0.091376618			
ENSG00000262140.1	0.091372148			
ENSG00000133313.15	0.091367612			
ENSG00000171053.10	0.091366131			
ENSG00000254177.1	0.091353077			
ENSG00000220091.2	0.091348247			
ENSG00000242182.3	0.091345396			
ENSG00000253292.1	0.091344491			
ENSG00000202100.1	0.09134415			
ENSG00000236013.7	0.091341538			
ENSG00000205221.12	0.091320915			
ENSG00000266922.1	0.09132026			
ENSG00000197273.4	0.091301235			
ENSG00000286201.1	0.091300405			
ENSG00000260774.1	0.091293656			
ENSG00000238075.1	0.091293174			
ENSG00000059377.18	0.091290362			
ENSG00000265725.1	0.091281905			
ENSG00000200670.1	0.091281534			
ENSG00000184227.8	0.091280224			
ENSG00000265542.5	0.09127377			
ENSG00000229518.1	0.091260714			
ENSG00000261367.1	0.091259553			
ENSG00000242985.3	0.091259345			
ENSG00000222038.4	0.0912323			
ENSG00000255866.2	0.091226954			
ENSG00000231557.1	0.091225105			
ENSG00000249699.1	0.091183663			
ENSG00000066468.23	0.091171848			
ENSG00000206418.4	0.091155306			
ENSG00000271774.1	0.091128431			
ENSG00000250573.1	0.091103699			
ENSG00000242769.3	0.091103331			
ENSG00000227913.1	0.091098971			
ENSG00000285892.1	0.091091153			
ENSG00000201623.1	0.091087771			
ENSG00000230718.1	0.091087382			
ENSG00000274863.1	0.091082784			
ENSG00000279286.2	0.091081583			
ENSG00000255146.1	0.091076583			
ENSG00000188985.6	0.091076566			
ENSG00000274666.1	0.091075468			
ENSG00000199075.1	0.091073096			
ENSG00000167600.14	0.091060692			
ENSG00000166272.18	0.091053771			
ENSG00000162607.13	0.091052665			
ENSG00000176239.7	0.091043674			
ENSG00000274478.1	0.091032194			
ENSG00000007001.13	0.091010387			
ENSG00000186743.2	0.091005012			
ENSG00000234703.1	0.091002753			
ENSG00000251999.1	0.091000959			
ENSG00000206656.1	0.090998739			
ENSG00000259057.1	0.090998043			
ENSG00000200250.1	0.090990168			
ENSG00000163564.15	0.090984153			
ENSG00000208028.1	0.090974669			
ENSG00000206652.1	0.090973424			
ENSG00000155846.17	0.090972766			
ENSG00000249140.1	0.090972648			
ENSG00000202334.1	0.090963058			
ENSG00000171357.6	0.090960254			
ENSG00000274614.1	0.090941572			
ENSG00000285837.1	0.090937916			
ENSG00000267393.1	0.090932262			
ENSG00000172346.15	0.090932168			
ENSG00000259144.2	0.090931498			
ENSG00000269765.2	0.090930433			
ENSG00000124067.17	0.090930329			
ENSG00000135052.16	0.090924345			
ENSG00000206609.1	0.090912019			
ENSG00000288579.1	0.090908726			
ENSG00000252627.1	0.090904895			
ENSG00000172985.11	0.090891785			
ENSG00000254806.5	0.090887696			
ENSG00000013392.8	0.090873695			
ENSG00000183960.9	0.090869406			
ENSG00000155508.14	0.090868309			
ENSG00000232892.1	0.090862261			
ENSG00000167210.17	0.090856993			
ENSG00000238217.6	0.090856539			
ENSG00000235777.1	0.090852017			
ENSG00000132388.12	0.090848556			
ENSG00000278902.1	0.090840796			
ENSG00000286944.1	0.090818248			
ENSG00000135953.11	0.090810627			
ENSG00000236606.1	0.090808293			
ENSG00000263006.6	0.090797667			
ENSG00000277382.1	0.090788542			
ENSG00000173258.13	0.090787812			
ENSG00000214354.3	0.090783061			
ENSG00000214810.4	0.090782988			
ENSG00000239211.3	0.090780186			
ENSG00000262061.6	0.09076027			
ENSG00000266019.1	0.090758688			
ENSG00000205189.12	0.090757987			
ENSG00000201161.1	0.090755698			
ENSG00000180638.19	0.090752561			
ENSG00000261336.1	0.090742769			
ENSG00000214759.3	0.090735513			
ENSG00000234740.1	0.090734417			
ENSG00000259871.1	0.090730277			
ENSG00000269821.1	0.090722682			
ENSG00000113013.16	0.090720627			
ENSG00000198223.17	0.090719794			
ENSG00000182718.18	0.090717925			
ENSG00000279193.1	0.090715317			
ENSG00000251186.1	0.090704987			
ENSG00000249799.1	0.090701122			
ENSG00000283148.1	0.090700689			
ENSG00000236153.1	0.090690038			
ENSG00000251405.3	0.090676714			
ENSG00000201907.1	0.090670693			
ENSG00000120675.6	0.090669631			
ENSG00000226124.8	0.090660328			
ENSG00000242841.1	0.090652049			
ENSG00000270669.1	0.09065014			
ENSG00000277672.1	0.09064573			
ENSG00000133475.17	0.090635889			
ENSG00000252987.1	0.090629282			
ENSG00000265253.1	0.090616691			
ENSG00000243915.1	0.09061487			
ENSG00000138663.9	0.09060873			
ENSG00000249843.1	0.090597133			
ENSG00000214243.3	0.090595481			
ENSG00000278418.1	0.090592058			
ENSG00000278921.2	0.090591687			
ENSG00000101230.6	0.090579665			
